,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
6178,13:11:03,23222.0,"('Sky_Blue', 4)","('Red', 46, 23222.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6179,13:11:05,23225.0,"('Sky_Blue', 4)","('Red', 46, 23225.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6180,13:11:07,23226.0,"('Sky_Blue', 4)","('Red', 46, 23226.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6181,13:11:08,23230.0,"('Sky_Blue', 4)","('Red', 46, 23230.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6182,13:11:10,23227.0,"('Sky_Blue', 4)","('Red', 46, 23227.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6183,13:11:12,23228.0,"('Sky_Blue', 4)","('Red', 46, 23228.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6184,13:11:15,23233.0,"('Sky_Blue', 4)","('Red', 46, 23233.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6185,13:11:22,23235.0,"('Sky_Blue', 4)","('Red', 46, 23235.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6186,13:11:27,23229.0,"('Sky_Blue', 4)","('Red', 46, 23229.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6187,13:11:28,23230.0,"('Sky_Blue', 4)","('Red', 46, 23230.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6188,13:11:30,23235.0,"('Sky_Blue', 4)","('Red', 46, 23235.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6189,13:11:32,23235.0,"('Sky_Blue', 4)","('Red', 46, 23235.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6190,13:11:33,23231.0,"('Sky_Blue', 4)","('Red', 46, 23231.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6191,13:11:37,23238.0,"('Sky_Blue', 4)","('Red', 46, 23238.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6192,13:11:38,23233.0,"('Sky_Blue', 4)","('Red', 46, 23233.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6193,13:11:42,23238.0,"('Sky_Blue', 4)","('Red', 46, 23238.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6194,13:11:43,23238.0,"('Sky_Blue', 4)","('Red', 46, 23238.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6195,13:11:45,23239.0,"('Sky_Blue', 4)","('Red', 46, 23239.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6196,13:11:50,23239.0,"('Sky_Blue', 4)","('Red', 46, 23239.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6197,13:11:53,23238.0,"('Sky_Blue', 4)","('Red', 46, 23238.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6198,13:11:55,23234.0,"('Sky_Blue', 4)","('Red', 46, 23234.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6199,13:12:02,23234.0,"('Sky_Blue', 4)","('Red', 46, 23234.0)","('Bluish_Green', 58)","('Red', 1)","('Bluish_Green', 12)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6200,13:12:07,23230.0,"('Sky_Blue', 4)","('Red', 46, 23230.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6201,13:12:08,23229.0,"('Sky_Blue', 4)","('Red', 46, 23229.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6202,13:12:10,23229.0,"('Sky_Blue', 4)","('Red', 46, 23229.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6203,13:12:12,23228.0,"('Sky_Blue', 4)","('Red', 46, 23228.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6204,13:12:13,23224.0,"('Sky_Blue', 4)","('Red', 46, 23224.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6205,13:12:17,23225.0,"('Sky_Blue', 4)","('Red', 46, 23225.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6206,13:12:18,23225.0,"('Sky_Blue', 4)","('Red', 46, 23225.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6207,13:12:20,23222.0,"('Sky_Blue', 4)","('Red', 46, 23222.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 1)","('Red', 36)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6208,13:12:22,23220.0,"('Sky_Blue', 4)","('Red', 46, 23220.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6209,13:12:23,23222.0,"('Sky_Blue', 4)","('Red', 46, 23222.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6210,13:12:27,23222.0,"('Sky_Blue', 4)","('Red', 46, 23222.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6211,13:12:28,23219.0,"('Sky_Blue', 4)","('Red', 46, 23219.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6212,13:12:30,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6213,13:12:33,23223.0,"('Sky_Blue', 4)","('Red', 46, 23223.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6214,13:12:35,23217.0,"('Sky_Blue', 4)","('Red', 46, 23217.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6215,13:12:38,23223.0,"('Sky_Blue', 4)","('Red', 46, 23223.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6216,13:12:40,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6217,13:12:43,23220.0,"('Sky_Blue', 4)","('Red', 46, 23220.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6218,13:12:50,23224.0,"('Sky_Blue', 4)","('Red', 46, 23224.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6219,13:12:52,23219.0,"('Sky_Blue', 4)","('Red', 46, 23219.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6220,13:12:55,23223.0,"('Sky_Blue', 4)","('Red', 46, 23223.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6221,13:12:57,23220.0,"('Sky_Blue', 4)","('Red', 46, 23220.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6222,13:12:58,23215.0,"('Sky_Blue', 4)","('Red', 46, 23215.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6223,13:13:00,23221.0,"('Sky_Blue', 4)","('Red', 46, 23221.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6224,13:13:02,23215.0,"('Sky_Blue', 4)","('Red', 46, 23215.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6225,13:13:03,23222.0,"('Sky_Blue', 4)","('Red', 46, 23222.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6226,13:13:05,23224.0,"('Sky_Blue', 4)","('Red', 46, 23224.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6227,13:13:07,23223.0,"('Sky_Blue', 4)","('Red', 46, 23223.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6228,13:13:08,23223.0,"('Sky_Blue', 4)","('Red', 46, 23223.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6229,13:13:10,23217.0,"('Sky_Blue', 4)","('Red', 46, 23217.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6230,13:13:12,23217.0,"('Sky_Blue', 4)","('Red', 46, 23217.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6231,13:13:15,23215.0,"('Sky_Blue', 4)","('Red', 46, 23215.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6232,13:13:17,23220.0,"('Sky_Blue', 4)","('Red', 46, 23220.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6233,13:13:18,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6234,13:13:20,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6235,13:13:25,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6236,13:13:27,23217.0,"('Sky_Blue', 4)","('Red', 46, 23217.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6237,13:13:28,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6238,13:13:30,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6239,13:13:32,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6240,13:13:33,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6241,13:13:35,23220.0,"('Sky_Blue', 4)","('Red', 46, 23220.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6242,13:13:37,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6243,13:13:38,23221.0,"('Sky_Blue', 4)","('Red', 46, 23221.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6244,13:13:40,23220.0,"('Sky_Blue', 4)","('Red', 46, 23220.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6245,13:13:42,23217.0,"('Sky_Blue', 4)","('Red', 46, 23217.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6246,13:13:45,23220.0,"('Sky_Blue', 4)","('Red', 46, 23220.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6247,13:13:47,23220.0,"('Sky_Blue', 4)","('Red', 46, 23220.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6248,13:13:48,23218.0,"('Sky_Blue', 4)","('Red', 46, 23218.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6249,13:13:50,23217.0,"('Sky_Blue', 4)","('Red', 46, 23217.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6250,13:13:52,23212.0,"('Sky_Blue', 4)","('Red', 46, 23212.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6251,13:13:55,23217.0,"('Sky_Blue', 4)","('Red', 46, 23217.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6252,13:13:57,23211.0,"('Sky_Blue', 4)","('Red', 46, 23211.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6253,13:13:58,23211.0,"('Sky_Blue', 4)","('Red', 46, 23211.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6254,13:14:01,23211.0,"('Sky_Blue', 4)","('Red', 46, 23211.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6255,13:14:02,23211.0,"('Sky_Blue', 4)","('Red', 46, 23211.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6256,13:14:04,23211.0,"('Sky_Blue', 4)","('Red', 46, 23211.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6257,13:14:05,23210.0,"('Sky_Blue', 4)","('Red', 46, 23210.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6258,13:14:07,23210.0,"('Sky_Blue', 4)","('Red', 46, 23210.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 2)","('Red', 35)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,
6259,13:14:09,23206.0,"('Sky_Blue', 4)","('Red', 46, 23206.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6260,13:14:10,23204.0,"('Sky_Blue', 4, 23204.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6261,13:14:12,23203.0,"('Sky_Blue', 4, 23203.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6262,13:14:14,23202.0,"('Sky_Blue', 4, 23202.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6263,13:14:15,23203.0,"('Sky_Blue', 4, 23203.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6264,13:14:17,23203.0,"('Sky_Blue', 4, 23203.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6265,13:14:19,23203.0,"('Sky_Blue', 4, 23203.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6266,13:14:20,23202.0,"('Sky_Blue', 4, 23202.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6267,13:14:22,23202.0,"('Sky_Blue', 4, 23202.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6268,13:14:24,23202.0,"('Sky_Blue', 4, 23202.0)","('Red', 46)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6269,13:14:25,23204.0,"('Sky_Blue', 3)","('Red', 47, 23204.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6270,13:14:27,23205.0,"('Sky_Blue', 3)","('Red', 47, 23205.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6271,13:14:29,23205.0,"('Sky_Blue', 3)","('Red', 47, 23205.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6272,13:14:30,23202.0,"('Sky_Blue', 3, 23202.0)","('Red', 47)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6273,13:14:32,23202.0,"('Sky_Blue', 3, 23202.0)","('Red', 47)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6274,13:14:34,23203.0,"('Sky_Blue', 3, 23203.0)","('Red', 47)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6275,13:14:35,23203.0,"('Sky_Blue', 3, 23203.0)","('Red', 47)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6276,13:14:37,23206.0,"('Sky_Blue', 3)","('Red', 47, 23206.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6277,13:14:39,23206.0,"('Sky_Blue', 3)","('Red', 47, 23206.0)","('Bluish_Green', 71)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6278,13:14:40,23205.0,"('Sky_Blue', 3)","('Red', 46, 23205.0)","('Bluish_Green', 72)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6279,13:14:42,23206.0,"('Sky_Blue', 3)","('Red', 46, 23206.0)","('Bluish_Green', 72)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6280,13:14:44,23209.0,"('Sky_Blue', 3)","('Red', 46, 23209.0)","('Bluish_Green', 72)","('Red', 28)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6281,13:14:45,23203.0,"('Sky_Blue', 3, 23203.0)","('Red', 46)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6282,13:14:47,23205.0,"('Sky_Blue', 3)","('Red', 46, 23205.0)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6283,13:14:49,23202.0,"('Sky_Blue', 3, 23202.0)","('Red', 46)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6284,13:14:50,23208.0,"('Sky_Blue', 3)","('Red', 46, 23208.0)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6285,13:14:54,23205.0,"('Sky_Blue', 3)","('Red', 46, 23205.0)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6286,13:14:55,23205.0,"('Sky_Blue', 3)","('Red', 46, 23205.0)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6287,13:14:57,23205.0,"('Sky_Blue', 3)","('Red', 46, 23205.0)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6288,13:15:00,23203.0,"('Sky_Blue', 3, 23203.0)","('Red', 46)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6289,13:15:02,23205.0,"('Sky_Blue', 3)","('Red', 46, 23205.0)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6290,13:15:04,23202.0,"('Sky_Blue', 3, 23202.0)","('Red', 46)","('Bluish_Green', 73)","('Red', 27)","('Blue', 4)","('Red', 3)","('Blue', 1)","('Red', 29)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,
6291,13:15:05,23200.0,"('Teal', 1, 23200.0)","('Red', 49)","('Bluish_Green', 73)","('Red', 64)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,
6292,13:15:07,23200.0,"('Off_White', 1, 23200.0)","('Red', 49)","('Bluish_Green', 73)","('Red', 64)","('Orange', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,
