,buy-vol,ltp
7341,21,7456.0
7342,48,7455.0
7343,0,7458.0
7344,0,7458.0
7345,5,7457.0
7346,0,7458.0
7347,0,7458.0
7348,15,7457.0
7349,18,7457.0
7350,34,7457.0
7351,5,7457.0
7352,0,7458.0
7353,100,7458.0
7354,1,7457.0
7355,0,7459.0
7356,5,7458.0
7357,5,7458.0
7358,0,7458.0
7359,0,7458.0
7360,0,7459.0
7361,0,7458.0
7362,50,7455.0
7363,7,7455.0
7364,13,7455.0
7365,0,7458.0
7366,0,7458.0
7367,126,7455.0
7368,5,7455.0
7369,2,7456.0
7370,237,7455.0
7371,0,7458.0
7372,0,7458.0
7373,0,7458.0
7374,0,7458.0
7375,13,7456.0
7376,12,7456.0
7377,1,7456.0
7378,17,7456.0
7379,0,7458.0
7380,1,7456.0
7381,5,7456.0
7382,0,7458.0
7383,0,7458.0
7384,0,7458.0
7385,0,7458.0
7386,0,7457.0
7387,10,7456.0
7388,11,7456.0
7389,25,7456.0
7390,3,7456.0
7391,4,7456.0
7392,1,7456.0
7393,4,7456.0
7394,6,7456.0
7395,22,7456.0
7396,25,7456.0
7397,3,7456.0
7398,10,7456.0
7399,11,7456.0
7400,72,7456.0
7401,35,7456.0
7402,21,7456.0
7403,0,7456.0
7404,3,7456.0
7405,17,7456.0
7406,17,7456.0
7407,0,7456.0
7408,0,7456.0
7409,0,7456.0
7410,9,7456.0
7411,0,7458.0
7412,7,7457.0
7413,0,7458.0
7414,2,7457.0
7415,0,7458.0
7416,5,7457.0
7417,158,7456.0
7418,0,7458.0
7419,0,7458.0
7420,4,7457.0
7421,63,7457.0
7422,0,7459.0
7423,0,7459.0
7424,5,7458.0
7425,262,7459.0
7426,0,7463.0
7427,1,7463.0
7428,0,7463.0
7429,0,7463.0
7430,9,7463.0
7431,35,7463.0
7432,0,7463.0
7433,5,7463.0
7434,25,7463.0
7435,0,7466.0
7436,0,7464.0
7437,9,7463.0
7438,0,7464.0
7439,0,7465.0
7440,1,7463.0
7441,7,7463.0
7442,2,7463.0
7443,13,7463.0
7444,0,7465.0
7445,2,7463.0
7446,15,7466.0
7447,101,7466.0
7448,0,7471.0
7449,0,7473.0
7450,6,7470.0
7451,0,7467.0
7452,0,7467.0
7453,0,7466.0
7454,0,7468.0
7455,0,7468.0
7456,0,7469.0
7457,0,7470.0
7458,0,7469.0
7459,0,7470.0
7460,10,7468.0
7461,8,7468.0
7462,0,7470.0
7463,0,7470.0
7464,0,7470.0
7465,0,7469.0
7466,2,7469.0
7467,2,7469.0
7468,0,7470.0
7469,0,7470.0
7470,9,7469.0
7471,15,7469.0
7472,0,7470.0
7473,0,7470.0
7474,20,7469.0
7475,18,7469.0
7476,5,7469.0
7477,14,7469.0
7478,0,7470.0
7479,0,7470.0
7480,51,7469.0
7481,0,7472.0
7482,0,7472.0
7483,0,7470.0
7484,7,7469.0
7485,16,7470.0
7486,24,7470.0
7487,0,7472.0
7488,5,7470.0
7489,0,7470.0
7490,0,7470.0
7491,41,7468.0
7492,3,7468.0
7493,1,7469.0
7494,28,7469.0
7495,2,7469.0
7496,0,7472.0
7497,22,7469.0
7498,0,7472.0
7499,2,7469.0
7500,0,7472.0
7501,5,7469.0
7502,14,7469.0
7503,0,7471.0
7504,2,7469.0
7505,2,7469.0
7506,2,7469.0
7507,0,7471.0
7508,0,7472.0
7509,0,7472.0
7510,0,7472.0
7511,1,7470.0
7512,19,7470.0
7513,1,7470.0
7514,6,7469.0
7515,0,7471.0
7516,22,7469.0
7517,7,7469.0
7518,13,7469.0
7519,0,7470.0
7520,1,7469.0
7521,0,7471.0
7522,1,7469.0
7523,6,7469.0
7524,2,7469.0
7525,12,7469.0
7526,33,7469.0
7527,0,7470.0
7528,1,7469.0
7529,85,7468.0
7530,6,7468.0
7531,1,7468.0
7532,23,7468.0
7533,1,7468.0
7534,9,7467.0
7535,1,7466.0
7536,14,7466.0
7537,64,7466.0
7538,246,7465.0
7539,0,7466.0
7540,0,7466.0
7541,5,7465.0
7542,14,7465.0
7543,37,7465.0
7544,94,7465.0
7545,1,7465.0
7546,77,7465.0
7547,0,7466.0
7548,5,7465.0
7549,8,7465.0
7550,0,7466.0
7551,0,7466.0
7552,0,7466.0
7553,2,7465.0
7554,12,7465.0
7555,181,7465.0
7556,3,7465.0
7557,6,7465.0
7558,13,7465.0
7559,50,7465.0
7560,0,7465.0
7561,0,7465.0
7562,17,7465.0
7563,0,7465.0
7564,13,7465.0
7565,6,7465.0
7566,7,7465.0
7567,26,7465.0
7568,0,7465.0
7569,29,7465.0
7570,4,7465.0
7571,0,7465.0
7572,300,7465.0
7573,6,7465.0
7574,380,7465.0
7575,0,7466.0
7576,0,7468.0
7577,0,7468.0
7578,125,7465.0
7579,6,7466.0
7580,0,7467.0
7581,0,7467.0
7582,2,7466.0
7583,22,7466.0
7584,25,7466.0
7585,5,7466.0
7586,10,7466.0
7587,12,7466.0
7588,33,7466.0
7589,1,7465.0
7590,0,7466.0
7591,0,7468.0
7592,0,7468.0
7593,0,7468.0
7594,1,7466.0
7595,14,7466.0
7596,0,7468.0
7597,0,7468.0
7598,14,7465.0
7599,6,7466.0
7600,44,7465.0
7601,5,7466.0
7602,5,7466.0
7603,4,7465.0
7604,0,7467.0
7605,5,7467.0
7606,6,7467.0
7607,61,7466.0
7608,12,7466.0
7609,1,7466.0
7610,0,7468.0
7611,1,7466.0
7612,0,7468.0
7613,0,7468.0
7614,0,7468.0
7615,19,7466.0
7616,0,7468.0
7617,0,7468.0
7618,0,7468.0
7619,1,7467.0
7620,0,7468.0
7621,1,7467.0
7622,0,7467.0
7623,0,7467.0
7624,17,7466.0
7625,4,7466.0
7626,0,7469.0
7627,1,7467.0
7628,19,7466.0
7629,1,7466.0
7630,0,7470.0
7631,0,7469.0
7632,28,7467.0
7633,5,7467.0
7634,0,7470.0
7635,2,7467.0
7636,45,7466.0
7637,0,7467.0
7638,0,7467.0
7639,18,7466.0
7640,0,7467.0
7641,0,7467.0
7642,12,7466.0
7643,0,7469.0
7644,0,7469.0
7645,1,7467.0
7646,3,7467.0
7647,1,7467.0
7648,2,7467.0
7649,0,7467.0
7650,30,7466.0
7651,20,7467.0
7652,0,7468.0
7653,23,7466.0
7654,0,7468.0
7655,0,7468.0
7656,0,7468.0
7657,42,7466.0
7658,3,7466.0
7659,49,7466.0
7660,3551,7473.0
7661,0,7476.0
7662,0,7476.0
7663,183,7470.0
7664,291,7473.0
7665,0,7475.0
7666,0,7475.0
7667,0,7475.0
7668,0,7475.0
7669,45,7473.0
7670,0,7475.0
7671,0,7476.0
7672,61,7475.0
7673,417,7476.0
7674,3,7474.0
7675,67,7474.0
7676,92,7475.0
7677,68,7475.0
7678,105,7475.0
7679,0,7479.0
7680,207,7475.0
7681,104,7475.0
7682,32,7474.0
7683,31,7474.0
7684,0,7478.0
7685,0,7478.0
7686,51,7475.0
7687,1,7475.0
7688,13,7475.0
7689,0,7476.0
7690,0,7476.0
7691,0,7476.0
7692,16,7475.0
7693,0,7478.0
7694,79,7475.0
7695,0,7477.0
7696,38,7475.0
7697,5,7474.0
7698,17,7474.0
7699,0,7476.0
7700,11,7475.0
7701,0,7476.0
7702,2,7475.0
7703,15,7475.0
7704,12,7475.0
7705,0,7475.0
7706,0,7475.0
7707,0,7475.0
7708,0,7475.0
7709,3,7473.0
7710,0,7478.0
7711,0,7478.0
7712,0,7474.0
7713,15,7475.0
7714,4,7475.0
7715,0,7477.0
7716,0,7475.0
7717,23,7474.0
7718,7,7475.0
7719,0,7475.0
7720,0,7474.0
7721,17,7473.0
7722,0,7473.0
7723,0,7472.0
7724,0,7472.0
7725,0,7473.0
7726,73,7471.0
7727,0,7471.0
7728,26,7471.0
7729,26,7471.0
7730,25,7471.0
7731,0,7472.0
7732,0,7473.0
7733,16,7471.0
7734,42,7471.0
7735,7,7471.0
7736,2,7471.0
7737,0,7473.0
7738,0,7474.0
7739,0,7472.0
7740,1,7471.0
7741,17,7471.0
7742,1,7471.0
7743,2,7473.0
7744,22,7473.0
7745,8,7473.0
7746,0,7475.0
7747,3,7473.0
7748,8,7473.0
7749,4,7473.0
7750,13,7473.0
7751,2,7473.0
7752,0,7474.0
7753,0,7474.0
7754,0,7474.0
7755,35,7474.0
7756,0,7473.0
7757,0,7473.0
7758,0,7474.0
7759,0,7474.0
7760,0,7473.0
7761,0,7473.0
7762,0,7473.0
7763,27,7471.0
7764,64,7471.0
7765,3,7471.0
7766,0,7472.0
7767,6,7471.0
7768,12,7471.0
7769,0,7472.0
7770,0,7473.0
7771,0,7473.0
7772,0,7473.0
7773,0,7473.0
7774,1,7471.0
7775,20,7471.0
7776,0,7474.0
7777,1,7471.0
7778,0,7474.0
7779,0,7475.0
7780,1,7472.0
7781,0,7474.0
7782,18,7471.0
7783,0,7474.0
7784,0,7473.0
7785,0,7474.0
7786,10,7473.0
7787,18,7473.0
7788,0,7474.0
7789,109,7472.0
7790,0,7474.0
7791,0,7473.0
7792,26,7471.0
7793,82,7471.0
7794,10,7471.0
7795,0,7473.0
7796,3,7471.0
7797,1,7471.0
7798,0,7472.0
7799,39,7472.0
7800,0,7472.0
7801,0,7472.0
7802,1,7471.0
7803,31,7471.0
7804,0,7471.0
7805,0,7471.0
7806,0,7472.0
7807,0,7472.0
7808,0,7472.0
7809,14,7471.0
7810,0,7472.0
7811,99,7470.0
7812,0,7471.0
7813,0,7471.0
7814,0,7471.0
7815,187,7470.0
7816,371,7471.0
7817,733,7473.0
7818,0,7473.0
7819,0,7473.0
7820,6,7472.0
7821,34,7472.0
7822,2,7472.0
7823,0,7472.0
7824,0,7472.0
7825,23,7471.0
7826,1,7471.0
7827,0,7471.0
7828,1,7470.0
7829,14,7470.0
7830,13,7470.0
7831,0,7472.0
7832,0,7472.0
7833,74,7470.0
7834,0,7471.0
7835,10,7470.0
7836,0,7471.0
7837,20,7470.0
7838,5,7470.0
7839,34,7470.0
7840,43,7470.0
7841,32,7470.0
7842,0,7470.0
7843,1,7470.0
7844,0,7471.0
7845,0,7471.0
7846,19,7470.0
7847,57,7470.0
7848,0,7471.0
7849,1,7470.0
7850,5,7470.0
7851,20,7470.0
7852,13,7470.0
7853,3,7470.0
7854,1,7470.0
7855,10,7470.0
7856,6,7470.0
7857,13,7470.0
7858,0,7470.0
7859,18,7470.0
7860,1,7470.0
7861,5,7470.0
7862,30,7470.0
7863,21,7470.0
7864,0,7470.0
7865,9,7470.0
7866,0,7471.0
7867,0,7471.0
7868,0,7471.0
7869,312,7470.0
7870,0,7471.0
7871,0,7471.0
7872,4,7470.0
7873,18,7471.0
7874,15,7471.0
7875,12,7471.0
7876,5,7471.0
7877,5,7471.0
7878,1,7471.0
7879,10,7471.0
7880,0,7471.0
7881,18,7470.0
7882,0,7471.0
7883,8,7470.0
7884,0,7471.0
7885,1,7470.0
7886,5,7470.0
7887,2,7470.0
7888,0,7471.0
7889,0,7470.0
7890,42,7471.0
7891,26,7471.0
7892,18,7471.0
7893,0,7471.0
7894,110,7470.0
7895,41,7471.0
7896,0,7471.0
7897,52,7470.0
7898,155,7470.0
7899,36,7470.0
7900,0,7471.0
7901,10,7470.0
7902,24,7470.0
7903,15,7470.0
7904,0,7471.0
7905,0,7471.0
7906,8,7471.0
7907,0,7471.0
7908,0,7471.0
7909,14,7470.0
7910,52,7470.0
7911,0,7471.0
7912,0,7470.0
7913,248,7470.0
7914,10,7470.0
7915,0,7470.0
7916,0,7470.0
7917,2921,7470.0
7918,0,7470.0
7919,0,7470.0
7920,0,7470.0
7921,0,7471.0
7922,0,7470.0
7923,0,7470.0
7924,0,7470.0
7925,0,7470.0
7926,0,7470.0
7927,0,7470.0
7928,0,7470.0
7929,0,7470.0
7930,0,7470.0
7931,0,7470.0
7932,0,7470.0
7933,0,7470.0
7934,0,7471.0
7935,0,7471.0
7936,2,7470.0
7937,0,7471.0
7938,0,7471.0
7939,0,7471.0
7940,9,7470.0
7941,13,7470.0
7942,1,7470.0
7943,10,7470.0
7944,16,7470.0
7945,38,7470.0
7946,13,7470.0
7947,0,7470.0
7948,0,7470.0
7949,0,7470.0
7950,0,7470.0
7951,0,7470.0
7952,0,7470.0
7953,12,7470.0
7954,0,7471.0
7955,0,7470.0
7956,0,7471.0
7957,0,7470.0
7958,0,7470.0
7959,0,7470.0
7960,0,7470.0
7961,0,7470.0
7962,0,7470.0
7963,0,7470.0
7964,0,7470.0
7965,0,7470.0
7966,0,7470.0
7967,20,7470.0
7968,0,7470.0
7969,0,7470.0
7970,34,7470.0
7971,88,7470.0
7972,0,7470.0
7973,0,7471.0
7974,61,7470.0
7975,0,7470.0
7976,0,7470.0
7977,0,7470.0
7978,179,7470.0
7979,51,7470.0
7980,0,7470.0
7981,0,7470.0
7982,0,7470.0
7983,0,7470.0
7984,0,7470.0
7985,0,7470.0
7986,0,7470.0
7987,0,7470.0
7988,1,7470.0
7989,3,7470.0
7990,12,7470.0
7991,0,7471.0
7992,0,7470.0
7993,0,7470.0
7994,0,7470.0
7995,3,7470.0
7996,0,7470.0
7997,17,7470.0
7998,6,7470.0
7999,0,7470.0
8000,0,7470.0
8001,0,7470.0
8002,0,7470.0
8003,0,7470.0
8004,0,7470.0
8005,0,7470.0
8006,0,7470.0
8007,0,7470.0
8008,0,7470.0
8009,0,7470.0
8010,0,7470.0
8011,0,7470.0
8012,0,7470.0
8013,0,7470.0
8014,20,7470.0
8015,5,7470.0
8016,0,7471.0
8017,0,7471.0
8018,1,7470.0
8019,0,7471.0
8020,25,7470.0
8021,0,7471.0
8022,12,7470.0
8023,0,7471.0
8024,23,7470.0
8025,35,7470.0
8026,0,7470.0
8027,17,7470.0
8028,76,7470.0
8029,0,7470.0
8030,109,7470.0
8031,4,7470.0
8032,0,7470.0
8033,0,7471.0
8034,28,7470.0
8035,0,7471.0
8036,130,7470.0
8037,12,7470.0
8038,18,7470.0
8039,15,7470.0
8040,0,7472.0
8041,35,7471.0
8042,165,7471.0
8043,0,7472.0
8044,77,7471.0
8045,0,7472.0
8046,0,7472.0
8047,17,7471.0
8048,12,7471.0
8049,1,7471.0
8050,25,7471.0
8051,0,7474.0
8052,0,7474.0
8053,0,7475.0
8054,0,7475.0
8055,6,7473.0
8056,26,7473.0
8057,0,7473.0
8058,0,7473.0
8059,4,7471.0
8060,0,7473.0
8061,22,7471.0
8062,0,7472.0
8063,0,7473.0
8064,0,7472.0
8065,17,7471.0
8066,0,7472.0
8067,9,7471.0
8068,39,7471.0
8069,11,7472.0
8070,17,7472.0
8071,3,7472.0
8072,8,7472.0
8073,10,7473.0
8074,0,7474.0
8075,0,7474.0
8076,0,7474.0
8077,0,7474.0
8078,8,7472.0
8079,0,7475.0
8080,1,7472.0
8081,0,7474.0
8082,1,7472.0
8083,0,7475.0
8084,0,7475.0
8085,0,7475.0
8086,0,7474.0
8087,0,7474.0
8088,0,7475.0
8089,4,7472.0
8090,0,7474.0
8091,52,7472.0
8092,1,7472.0
8093,17,7472.0
8094,0,7474.0
8095,17,7472.0
8096,25,7472.0
8097,0,7475.0
8098,2,7472.0
8099,8,7473.0
8100,12,7473.0
8101,0,7475.0
8102,0,7475.0
8103,28,7473.0
8104,0,7475.0
8105,0,7475.0
8106,2,7473.0
8107,0,7471.0
8108,0,7472.0
8109,6,7470.0
8110,0,7472.0
8111,159,7470.0
8112,11,7470.0
8113,5,7470.0
8114,100,7470.0
8115,0,7471.0
8116,59,7470.0
8117,2,7470.0
8118,6,7470.0
8119,97,7470.0
8120,0,7471.0
8121,0,7470.0
8122,6,7470.0
8123,1834,7470.0
8124,101,7470.0
8125,11,7470.0
8126,0,7470.0
8127,7,7470.0
8128,46,7470.0
8129,6,7470.0
8130,28,7470.0
8131,11,7470.0
8132,3,7470.0
8133,2,7470.0
8134,102,7470.0
8135,0,7470.0
8136,0,7470.0
8137,1781,7465.0
8138,74,7465.0
8139,137,7465.0
8140,230,7465.0
8141,0,7465.0
8142,0,7465.0
8143,1650,7457.0
8144,0,7460.0
8145,0,7460.0
8146,0,7461.0
8147,203,7457.0
8148,11,7457.0
8149,199,7456.0
8150,13,7456.0
8151,5,7456.0
8152,0,7458.0
8153,18,7456.0
8154,0,7458.0
8155,0,7458.0
8156,24,7456.0
8157,11,7456.0
8158,3,7456.0
8159,204,7456.0
8160,44,7456.0
8161,142,7455.0
8162,16,7454.0
8163,0,7456.0
8164,71,7454.0
8165,20,7454.0
8166,6,7455.0
8167,20,7455.0
8168,188,7456.0
8169,26,7458.0
8170,24,7458.0
8171,7,7458.0
8172,55,7458.0
8173,0,7460.0
8174,3,7458.0
8175,19,7458.0
8176,1,7457.0
8177,99,7457.0
8178,3,7457.0
8179,5,7458.0
8180,1,7457.0
8181,7,7457.0
8182,1,7457.0
8183,16,7457.0
8184,13,7456.0
8185,12,7456.0
8186,2,7456.0
8187,5,7456.0
8188,0,7458.0
8189,1,7456.0
8190,0,7458.0
8191,1,7456.0
8192,0,7458.0
8193,9,7456.0
8194,6,7456.0
8195,0,7457.0
8196,0,7457.0
8197,23,7456.0
8198,0,7457.0
8199,0,7457.0
8200,13,7456.0
8201,0,7458.0
8202,180,7457.0
8203,0,7457.0
8204,5,7455.0
8205,109,7455.0
8206,0,7458.0
8207,0,7457.0
8208,33,7455.0
8209,0,7457.0
8210,30,7455.0
8211,3,7455.0
8212,13,7455.0
8213,89,7455.0
8214,6,7455.0
8215,4,7455.0
8216,12,7455.0
8217,0,7457.0
8218,2,7455.0
8219,3,7455.0
8220,1,7455.0
8221,2,7455.0
8222,7,7456.0
8223,17,7456.0
8224,0,7456.0
8225,189,7455.0
8226,11,7455.0
8227,0,7456.0
8228,0,7457.0
8229,11,7455.0
8230,5,7455.0
8231,5,7455.0
8232,0,7456.0
8233,0,7456.0
8234,0,7456.0
8235,65,7455.0
8236,63,7454.0
8237,0,7454.0
8238,14,7453.0
8239,7,7453.0
8240,58,7455.0
8241,6,7455.0
8242,170,7453.0
8243,13,7454.0
8244,10,7454.0
8245,31,7453.0
8246,12,7452.0
8247,2,7453.0
8248,10,7453.0
8249,19,7452.0
8250,12,7452.0
8251,0,7453.0
8252,0,7451.0
8253,28,7451.0
8254,116,7451.0
8255,12,7451.0
8256,18,7451.0
8257,9,7451.0
8258,11,7451.0
8259,12,7451.0
8260,13,7451.0
8261,5,7451.0
8262,0,7451.0
8263,11,7451.0
8264,0,7451.0
8265,0,7451.0
8266,4,7451.0
8267,1,7451.0
8268,36,7451.0
8269,0,7451.0
8270,2,7451.0
8271,7,7451.0
8272,0,7451.0
8273,0,7451.0
8274,12,7451.0
8275,7,7451.0
8276,30,7451.0
8277,6,7451.0
8278,11,7451.0
8279,285,7453.0
8280,0,7453.0
8281,1,7452.0
8282,9,7452.0
8283,0,7461.0
8284,223,7460.0
8285,0,7462.0
8286,0,7462.0
8287,93,7463.0
8288,11,7463.0
8289,0,7464.0
8290,1,7463.0
8291,0,7465.0
8292,0,7465.0
8293,0,7466.0
8294,0,7468.0
8295,75,7466.0
8296,13,7466.0
8297,0,7468.0
8298,5,7466.0
8299,0,7466.0
8300,0,7466.0
8301,0,7469.0
8302,0,7467.0
8303,0,7467.0
8304,1,7466.0
8305,0,7468.0
8306,5,7466.0
8307,0,7469.0
8308,991,7466.0
8309,1,7466.0
8310,10,7466.0
8311,17,7466.0
8312,0,7465.0
8313,7,7465.0
8314,47,7466.0
8315,0,7467.0
8316,3,7465.0
8317,19,7465.0
8318,67,7465.0
8319,0,7467.0
8320,0,7468.0
8321,1,7466.0
8322,22,7467.0
8323,0,7467.0
8324,0,7466.0
8325,0,7465.0
8326,12,7465.0
8327,1,7465.0
8328,5,7465.0
8329,0,7466.0
8330,1,7465.0
8331,3,7465.0
8332,0,7466.0
8333,353,7464.0
8334,0,7464.0
8335,19,7463.0
8336,0,7464.0
8337,0,7463.0
8338,1,7462.0
8339,5,7462.0
8340,6,7462.0
8341,0,7462.0
8342,0,7462.0
8343,1,7461.0
8344,0,7462.0
8345,1,7461.0
8346,0,7462.0
8347,113,7459.0
8348,1,7458.0
8349,9,7458.0
8350,13,7458.0
8351,6,7459.0
8352,7,7459.0
8353,14,7459.0
8354,0,7460.0
8355,23,7458.0
8356,6,7458.0
8357,0,7460.0
8358,0,7460.0
8359,14,7458.0
8360,62,7458.0
8361,12,7458.0
8362,7,7458.0
8363,5,7458.0
8364,2,7458.0
8365,14,7458.0
8366,10,7458.0
8367,0,7458.0
8368,0,7458.0
8369,211,7455.0
8370,0,7457.0
8371,66,7455.0
8372,15,7455.0
8373,0,7456.0
8374,10,7455.0
8375,26,7455.0
8376,0,7456.0
8377,28,7455.0
8378,34,7455.0
8379,5,7455.0
8380,6,7455.0
8381,13,7455.0
8382,0,7456.0
8383,11,7455.0
8384,1,7455.0
8385,0,7456.0
8386,0,7456.0
8387,49,7455.0
8388,2,7455.0
8389,583,7450.0
8390,186,7452.0
8391,181,7451.0
8392,46,7451.0
8393,49,7452.0
8394,0,7455.0
8395,37,7452.0
8396,0,7453.0
8397,23,7451.0
8398,9,7452.0
8399,1,7452.0
8400,86,7452.0
8401,30,7452.0
8402,0,7453.0
8403,5,7453.0
8404,1,7453.0
8405,2,7453.0
8406,0,7453.0
8407,0,7453.0
8408,74,7453.0
8409,0,7453.0
8410,47,7453.0
8411,0,7453.0
8412,0,7453.0
8413,0,7454.0
8414,12,7453.0
8415,0,7454.0
8416,17,7454.0
8417,1,7454.0
8418,12,7454.0
8419,25,7453.0
8420,0,7455.0
8421,0,7455.0
8422,0,7454.0
8423,0,7453.0
8424,0,7454.0
8425,0,7453.0
8426,1,7453.0
8427,52,7453.0
8428,0,7453.0
8429,0,7453.0
8430,0,7452.0
8431,0,7451.0
8432,0,7453.0
8433,186,7451.0
8434,0,7451.0
8435,21,7451.0
8436,24,7451.0
8437,74,7451.0
8438,20,7451.0
8439,497,7456.0
8440,43,7456.0
8441,7,7456.0
8442,6,7456.0
8443,16,7456.0
8444,20,7456.0
8445,1,7456.0
8446,1,7456.0
8447,15,7456.0
8448,5,7456.0
8449,0,7456.0
8450,0,7457.0
8451,0,7456.0
8452,0,7456.0
8453,0,7456.0
8454,1,7456.0
8455,19,7456.0
8456,31,7456.0
8457,0,7456.0
8458,57,7454.0
8459,5,7454.0
8460,12,7454.0
8461,5,7454.0
8462,0,7457.0
8463,10,7454.0
8464,45,7456.0
8465,7,7456.0
8466,33,7453.0
8467,1,7453.0
8468,13,7453.0
8469,1,7453.0
8470,5,7453.0
8471,13,7453.0
8472,0,7456.0
8473,39,7453.0
8474,7,7453.0
8475,4,7453.0
8476,251,7452.0
8477,0,7454.0
8478,3,7452.0
8479,5,7452.0
8480,34,7452.0
8481,2,7452.0
8482,1,7452.0
8483,64,7452.0
8484,7,7452.0
8485,20,7452.0
8486,129,7452.0
8487,125,7452.0
8488,0,7452.0
8489,1,7451.0
8490,0,7453.0
8491,5,7452.0
8492,1,7452.0
8493,1,7451.0
8494,3,7451.0
8495,18,7451.0
8496,0,7452.0
8497,11,7452.0
8498,5,7452.0
8499,0,7453.0
8500,0,7453.0
8501,14,7451.0
8502,14,7451.0
8503,125,7451.0
8504,611,7450.0
8505,296,7450.0
8506,370,7447.0
8507,579,7445.0
8508,0,7446.0
8509,32,7446.0
8510,85,7445.0
8511,0,7442.0
8512,0,7442.0
8513,138,7442.0
8514,0,7441.0
8515,81,7441.0
8516,36,7440.0
8517,111,7440.0
8518,0,7441.0
8519,0,7445.0
8520,1,7441.0
8521,176,7441.0
8522,2,7440.0
8523,0,7444.0
8524,23,7440.0
8525,0,7443.0
8526,10,7441.0
8527,0,7443.0
8528,5,7441.0
8529,5,7441.0
8530,0,7445.0
8531,0,7444.0
8532,0,7444.0
8533,1,7443.0
8534,40,7445.0
8535,1,7445.0
8536,90,7444.0
8537,13,7445.0
8538,10,7445.0
8539,31,7445.0
8540,0,7447.0
8541,1,7445.0
8542,0,7447.0
8543,0,7449.0
8544,0,7449.0
8545,0,7449.0
8546,0,7447.0
8547,1,7447.0
8548,0,7447.0
8549,0,7447.0
8550,0,7448.0
8551,206,7445.0
8552,0,7451.0
8553,0,7455.0
8554,1,7451.0
8555,0,7451.0
8556,8,7449.0
8557,14,7449.0
8558,0,7451.0
8559,2,7450.0
8560,5,7450.0
8561,21,7449.0
8562,4,7449.0
8563,9,7449.0
8564,1,7449.0
8565,6,7448.0
8566,0,7450.0
8567,1,7448.0
8568,0,7450.0
8569,8,7448.0
8570,1,7448.0
8571,17,7448.0
8572,5,7448.0
8573,10,7448.0
8574,0,7450.0
8575,11,7450.0
8576,97,7450.0
8577,0,7450.0
8578,0,7450.0
8579,0,7450.0
8580,0,7450.0
8581,0,7450.0
8582,5,7450.0
8583,0,7450.0
8584,0,7450.0
8585,2,7450.0
8586,19,7450.0
8587,0,7450.0
8588,15,7448.0
8589,0,7450.0
8590,0,7450.0
8591,1,7449.0
8592,0,7450.0
8593,12,7448.0
8594,7,7448.0
8595,13,7448.0
8596,4,7448.0
8597,1,7448.0
8598,0,7448.0
8599,16,7448.0
8600,9,7448.0
8601,0,7448.0
8602,0,7447.0
8603,0,7448.0
8604,10,7447.0
8605,1,7447.0
8606,19,7447.0
8607,0,7447.0
8608,0,7447.0
8609,0,7447.0
8610,165,7445.0
8611,4,7445.0
8612,5,7445.0
8613,13,7445.0
8614,364,7445.0
8615,12,7445.0
8616,137,7445.0
8617,0,7448.0
8618,0,7448.0
8619,10,7445.0
8620,6,7445.0
8621,19,7445.0
8622,2,7445.0
8623,1,7445.0
8624,1,7446.0
8625,5,7445.0
8626,12,7445.0
8627,0,7446.0
8628,5,7445.0
8629,125,7445.0
8630,14,7445.0
8631,50,7445.0
8632,1,7445.0
8633,355,7445.0
8634,1,7445.0
8635,0,7445.0
8636,0,7445.0
8637,28,7444.0
8638,0,7445.0
8639,25,7444.0
8640,0,7445.0
8641,1,7444.0
8642,0,7445.0
8643,0,7445.0
8644,5,7444.0
8645,30,7444.0
8646,0,7444.0
8647,56,7442.0
8648,0,7444.0
8649,112,7442.0
8650,4,7442.0
8651,10,7442.0
8652,6,7442.0
8653,111,7442.0
8654,116,7441.0
8655,115,7440.0
8656,55,7440.0
8657,33,7440.0
8658,117,7441.0
8659,0,7443.0
8660,46,7441.0
8661,6,7441.0
8662,32,7441.0
8663,0,7443.0
8664,36,7441.0
8665,0,7443.0
8666,340,7444.0
8667,3,7444.0
8668,0,7446.0
8669,0,7446.0
8670,0,7447.0
8671,8,7446.0
8672,0,7446.0
8673,9,7445.0
8674,0,7447.0
8675,0,7448.0
8676,0,7447.0
8677,15,7445.0
8678,5,7445.0
8679,0,7447.0
8680,10,7446.0
8681,0,7446.0
8682,18,7445.0
8683,17,7445.0
8684,1,7444.0
8685,13,7444.0
8686,196,7443.0
8687,13,7443.0
8688,10,7444.0
8689,0,7446.0
8690,0,7445.0
8691,0,7445.0
8692,6,7444.0
8693,6,7444.0
8694,17,7445.0
8695,126,7443.0
8696,5,7443.0
8697,2,7444.0
8698,9,7443.0
8699,6,7443.0
8700,59,7443.0
8701,12,7443.0
8702,7,7443.0
8703,29,7443.0
8704,0,7444.0
8705,13,7444.0
8706,13,7444.0
8707,100,7443.0
8708,1,7443.0
8709,10,7444.0
8710,0,7446.0
8711,513,7452.0
8712,0,7453.0
8713,16,7451.0
8714,3,7450.0
8715,1,7450.0
8716,7,7450.0
8717,11,7450.0
8718,4,7450.0
8719,6,7450.0
8720,5,7450.0
8721,4,7450.0
8722,2,7450.0
8723,3,7450.0
8724,31,7450.0
8725,0,7450.0
8726,0,7450.0
8727,0,7450.0
8728,0,7450.0
8729,3,7449.0
8730,30,7449.0
8731,0,7450.0
8732,2,7450.0
8733,1,7450.0
8734,12,7450.0
8735,1,7450.0
8736,7,7449.0
8737,2,7449.0
8738,44,7450.0
